customer_tweet_id,customer_tweet,customer_created_at,customer_in_response_to_tweet_id,brand_reply_id,brand_reply,brand_created_at,has_link,customer_tweet_clean,brand_reply_clean
2192530,having an absolute nightmare with @115821,Thu Nov 09 19:01:09 +0000 2017,,2192529,"@641737 I'm sorry for the frustration. We'd like to address this. At your convenience, please reach us via phone or chat here: https://t.co/oGDklGgbCZ ^SJ",Thu Nov 09 19:26:26 +0000 2017,True,having an absolute nightmare with,"I'm sorry for the frustration. We'd like to address this. At your convenience, please reach us via phone or chat here: <URL> ^SJ"
311299,This is a first. @115821 ships a bare motherboard box that's not even taped shut. Wonder if it will boot? #FacePalm https://t.co/qHecbrn3E1,Sat Oct 07 01:57:41 +0000 2017,,311298,@190340 We're always looking for ways to improve our service. Please forward any packaging feedback here: https://t.co/TH7UAFZey5 ^AG,Sat Oct 07 03:09:13 +0000 2017,True,This is a first. ships a bare motherboard box that's not even taped shut. Wonder if it will boot? #FacePalm <URL>,We're always looking for ways to improve our service. Please forward any packaging feedback here: <URL> ^AG
152192,I have ordered so many books from @115850 . But everytime I get the same old boring bookmarks. Could you please send me some really cool exciting bookmarks for my next order of book?.,Fri Nov 24 15:21:36 +0000 2017,,152191,"@150775 Although we try to include bookmarks with several book orders, you may not receive it for every book. We're constantly striving to improve our services and we will consider your feedback to provide a better shopping experience. ^MN",Fri Nov 24 15:47:31 +0000 2017,False,I have ordered so many books from . But everytime I get the same old boring bookmarks. Could you please send me some really cool exciting bookmarks for my next order of book?.,"Although we try to include bookmarks with several book orders, you may not receive it for every book. We're constantly striving to improve our services and we will consider your feedback to provide a better shopping experience. ^MN"
986219,Sat waiting for my Amazon delivery 👀 https://t.co/am24zuYzQW,Sat Oct 14 10:03:55 +0000 2017,,986217,@353731 Hey Luke - does the tracking confirm it's out on the road ? Pls check here:   https://t.co/aaDyEz1VgE  ^TD,Sat Oct 14 10:23:02 +0000 2017,True,Sat waiting for my Amazon delivery 👀 <URL>,Hey Luke - does the tracking confirm it's out on the road ? Pls check here: <URL> ^TD
1735237,@115830 who do I contact about an order that hasn't arrived yet?,Tue Nov 07 12:49:06 +0000 2017,,1735236,"@523971 Terribly sorry for the delay, Carl! What does the updated tracking info say here:  https://t.co/aaDyEz1VgE ^JZ",Tue Nov 07 13:03:53 +0000 2017,True,who do I contact about an order that hasn't arrived yet?,"Terribly sorry for the delay, Carl! What does the updated tracking info say here: <URL> ^JZ"
2962757,"Need help adding ""corgi pup"" to my Amazon wishlist. Someone please help",Wed Nov 29 21:23:38 +0000 2017,,2962756,@817535 I think we found the next best thing for you! Corgi puppers are best puppers! 🐶❤️https://t.co/V1izFl57yf ^JP,Wed Nov 29 21:31:32 +0000 2017,True,"Need help adding ""corgi pup"" to my Amazon wishlist. Someone please help",I think we found the next best thing for you! Corgi puppers are best puppers! 🐶❤️<URL> ^JP
2785937,"Was worrying myself sick I wasn’t gonna be able to get Brayden the one thing he’s been telling everyone he asked Santa for for Christmas, PF FLYERS!! Well thank god for @115821! Arriving next week!",Mon Nov 27 00:34:05 +0000 2017,,2785936,"@777817 We're so happy he's getting his ""flyers!""  We wish you and your family a very MERRY Christmas!  ^SE",Mon Nov 27 00:50:55 +0000 2017,False,"Was worrying myself sick I wasn’t gonna be able to get Brayden the one thing he’s been telling everyone he asked Santa for for Christmas, PF FLYERS!! Well thank god for ! Arriving next week!","We're so happy he's getting his ""flyers!"" We wish you and your family a very MERRY Christmas! ^SE"
416681,My #echodot keeps turning off on me and now it’s like 3 times a day I have to reset it and I’m ready to throw it out the window @115821,Tue Oct 10 03:03:57 +0000 2017,,416680,@214407 Oh no! Please let our Echo team have a look into this and see what options are available: https://t.co/hApLpMlfHN ^DO,Tue Oct 10 03:12:56 +0000 2017,True,My #echodot keeps turning off on me and now it’s like 3 times a day I have to reset it and I’m ready to throw it out the window,Oh no! Please let our Echo team have a look into this and see what options are available: <URL> ^DO
960147,"@115850, worst experience wit you guys twice in 2 weeks time. OnePlus 5 delayed and now headphones as well + Delivery guy talking rudely.",Sat Oct 14 01:29:39 +0000 2017,,960146,@269145 Please get in touch with our team using this link: https://t.co/rS49hgaADF and we'll be happy to help. ^AK (2/2),Sat Oct 14 02:51:46 +0000 2017,True,", worst experience wit you guys twice in 2 weeks time. OnePlus 5 delayed and now headphones as well + Delivery guy talking rudely.",Please get in touch with our team using this link: <URL> and we'll be happy to help. ^AK (2/2)
1622627,"@115850 Hi Team, I ordered a product now which said delivery by 11am tomorrow. But now it shows the date as 8-11 Nov. Please help",Sun Nov 05 16:51:22 +0000 2017,,1622625,@497124 link: https://t.co/vlvfJr4nN9 and it'll be sorted. 2/2 ^SK,Sun Nov 05 17:28:00 +0000 2017,True,"Hi Team, I ordered a product now which said delivery by 11am tomorrow. But now it shows the date as 8-11 Nov. Please help",link: <URL> and it'll be sorted. 2/2 ^SK
1387273,"@115821 fix it, when they should be trying to solve the problem before someone actually uses my account to buy something.",Mon Oct 16 15:52:36 +0000 2017,,1387271,@442791 Sorry for the trouble w/ your account. Have you had a chance to reset your password w/ us here: https://t.co/CLCsiiotrq? ^KP,Mon Oct 16 15:56:00 +0000 2017,True,"fix it, when they should be trying to solve the problem before someone actually uses my account to buy something.",Sorry for the trouble w/ your account. Have you had a chance to reset your password w/ us here: <URL> ^KP
2292187,"@115821 I somehow doubt I can save on an F22 Raptor using your website.  Also, how do you plan on delivering this to me in two days without crashing it into my house? https://t.co/ZkIwJ34fSW",Sun Nov 26 15:57:29 +0000 2017,,2292185,@665677 Good news! We've got ya covered: https://t.co/VJMzDikI7W ✈️ 📦 ^CS,Sun Nov 26 16:03:28 +0000 2017,True,"I somehow doubt I can save on an F22 Raptor using your website. Also, how do you plan on delivering this to me in two days without crashing it into my house? <URL>",Good news! We've got ya covered: <URL> ✈️ 📦 ^CS
723681,"@115821 Why is my Amazon prime shipping not 2 days anymore? I have to wait more than a week for my items to get here. I pay for this, wth!?",Wed Oct 11 02:36:14 +0000 2017,,723680,@293300 I'm sorry for the trouble. Did we miss the delivery date confirmed via e-mail? You can check here: https://t.co/xvcqGthsPK? ^GM,Wed Oct 11 03:15:08 +0000 2017,True,"Why is my Amazon prime shipping not 2 days anymore? I have to wait more than a week for my items to get here. I pay for this, wth!?",I'm sorry for the trouble. Did we miss the delivery date confirmed via e-mail? You can check here: <URL> ^GM
2110991,@115830 why are your drivers allowed to say they've delivered packages yet they're nowhere to be seen? I apparently accepted my delivery in person while I was out of the house on the school run.,Wed Nov 08 16:27:51 +0000 2017,,2110989,@622700 I'm sorry your order is missing. Have you tried the following tips here: https://t.co/46Iew767J1? ^VS,Wed Nov 08 16:30:09 +0000 2017,True,why are your drivers allowed to say they've delivered packages yet they're nowhere to be seen? I apparently accepted my delivery in person while I was out of the house on the school run.,I'm sorry your order is missing. Have you tried the following tips here: <URL> ^VS
2261746,"@121284 We just did Echo to Echo devices calling.
But was not able to perform Echo to Echo devices calling on my friend's Echo device. Are we missing anything here
@115833 #AmazonEcho",Fri Nov 10 19:04:18 +0000 2017,,2261744,"@127180 I get your concern, could you please confirm if you are facing this issue with both devices or only with one? ^SS",Fri Nov 10 19:30:42 +0000 2017,False,We just did Echo to Echo devices calling. But was not able to perform Echo to Echo devices calling on my friend's Echo device. Are we missing anything here #AmazonEcho,"I get your concern, could you please confirm if you are facing this issue with both devices or only with one? ^SS"
2980965,Hey @115821 I just found out another one of my deliveries is going to be late... it’s the THIRD delivery this week that is delayed. What’s going on?! #PrimeFail,Thu Nov 30 04:39:51 +0000 2017,,2980963,@822184 I'm terribly sorry to hear about this delay. We'd like to look into this with you over phone or chat here: https://t.co/hApLpMlfHN ^RR,Thu Nov 30 04:44:55 +0000 2017,True,Hey I just found out another one of my deliveries is going to be late... it’s the THIRD delivery this week that is delayed. What’s going on?! #PrimeFail,I'm terribly sorry to hear about this delay. We'd like to look into this with you over phone or chat here: <URL> ^RR
1692613,"Hey @AmazonHelp I can't log in, yet KNOW FOR A FACT I am using the correct email &amp; password, even reset it to be sure. Help please...",Mon Nov 06 17:13:01 +0000 2017,,1692609,"@204310 Hello, John! I'm sorry to hear of your issue. We have no account access but are waiting to help here: https://t.co/jzvkhdlrK5 ^TM",Mon Nov 06 17:42:00 +0000 2017,True,"Hey I can't log in, yet KNOW FOR A FACT I am using the correct email & password, even reset it to be sure. Help please...","Hello, John! I'm sorry to hear of your issue. We have no account access but are waiting to help here: <URL> ^TM"
2971857,@115821 has keeps losing/delaying packages for me now. Why do I pay for Prime again?,Thu Nov 30 01:25:26 +0000 2017,,2971856,"@663023 I'm so sorry for any trouble, John. Do you have an order that's missed the delivery date provided in your confirmation e-mail? If so, just let us know- we're here to help! ^BL",Thu Nov 30 01:27:33 +0000 2017,False,has keeps losing/delaying packages for me now. Why do I pay for Prime again?,"I'm so sorry for any trouble, John. Do you have an order that's missed the delivery date provided in your confirmation e-mail? If so, just let us know- we're here to help! ^BL"
1516526,Hey @115821 ... at what point do we need to start talking to you about excess packaging? See package and contents below... https://t.co/OgiGIAVLDv,Mon Oct 16 23:58:32 +0000 2017,,1516525,"@258502 How odd! We're always looking for ways to improve, please leave packaging feedback here: https://t.co/mlOuRIYYso ^DW",Tue Oct 17 00:15:28 +0000 2017,True,Hey ... at what point do we need to start talking to you about excess packaging? See package and contents below... <URL>,"How odd! We're always looking for ways to improve, please leave packaging feedback here: <URL> ^DW"
2557165,"@AmazonHelp hi, I need to let you know that there was a delivery about 15 min ago for my husband and yet again they didn't knock. Just pushed it thru the door",Thu Nov 16 16:30:15 +0000 2017,,2557163,@725996 We'd be happy to look into this with you. Please contact us here: https://t.co/qy3J24VGxb ^AF,Thu Nov 16 16:34:30 +0000 2017,True,"hi, I need to let you know that there was a delivery about 15 min ago for my husband and yet again they didn't knock. Just pushed it thru the door",We'd be happy to look into this with you. Please contact us here: <URL> ^AF
897087,@115821 I'm currently been on this customer issue call for 1:13:50 spoke to 4 people from two different departments and still not happy. https://t.co/gpGhohKlgP,Sat Oct 21 02:32:59 +0000 2017,,897085,@333029 I'm sorry for the trouble! Please keep us posted on the outcome of your call. We want to make sure you're taken care of. ^JM,Sat Oct 21 03:28:00 +0000 2017,False,I'm currently been on this customer issue call for 1:13:50 spoke to 4 people from two different departments and still not happy. <URL>,I'm sorry for the trouble! Please keep us posted on the outcome of your call. We want to make sure you're taken care of. ^JM
1051170,@115850 ORDER # 171-7033291-3511520 i bough with an exchange but service was very poor and delivery boy not aware about any exchange plcy,Mon Oct 23 08:11:37 +0000 2017,,1051169,"@368418 Also, please don't provide the order details, as we consider it personal information. ^HT (2/2)",Mon Oct 23 08:28:27 +0000 2017,False,ORDER # <PHONE> i bough with an exchange but service was very poor and delivery boy not aware about any exchange plcy,"Also, please don't provide the order details, as we consider it personal information. ^HT (2/2)"
2881323,@AmazonHelp My package only contained 1 of my 2 orders it said it would,Tue Nov 28 08:54:04 +0000 2017,,2881321,@799507 Sorry to hear about this. Was the order sold by Amazon or a seller. You can check the info here:  https://t.co/Y5jpI9gRhE,Tue Nov 28 08:57:29 +0000 2017,True,My package only contained 1 of my 2 orders it said it would,Sorry to hear about this. Was the order sold by Amazon or a seller. You can check the info here: <URL>
1398501,@AmazonHelp been waiting over 2 weeks to watch X Factor episode 12. It's getting hard to avoid spoilers. Paying £10 a month &amp;can't watch it https://t.co/6jL5YMD2vq,Sat Oct 28 15:51:00 +0000 2017,,1398500,@445214 We'd like to look into this with you! Please get in touch with us by phone or chat here: https://t.co/JzP7hlA23B ^KJ,Sat Oct 28 16:01:55 +0000 2017,True,been waiting over 2 weeks to watch X Factor episode 12. It's getting hard to avoid spoilers. Paying £10 a month &can't watch it <URL>,We'd like to look into this with you! Please get in touch with us by phone or chat here: <URL> ^KJ
2760881,Hey @117795 what happened to my order? #mixedsignals #amazonfail  How can 1 rep say it’s on its way and the 2 say it never was. https://t.co/tPFy6VIcjN,Tue Nov 21 05:23:25 +0000 2017,,2760880,@716684 I'm so sorry for the trouble. I'd like to have this investigated by our specialists. Please provide us with your contact information here: https://t.co/x8jeZCsTNH. ^LH,Tue Nov 21 05:41:26 +0000 2017,True,Hey what happened to my order? #mixedsignals #amazonfail How can 1 rep say it’s on its way and the 2 say it never was. <URL>,I'm so sorry for the trouble. I'd like to have this investigated by our specialists. Please provide us with your contact information here: <URL> ^LH
349991,Did you stop your voice service through customer care service number 1800 3000 9009  ??? @115850 🙄🤔😬,Sun Oct 08 07:04:52 +0000 2017,,349989,"@199271 No, we haven't. However, If you are unable to reach us using it, please contact us here: https://t.co/vlvfJr4nN9.^RS",Sun Oct 08 09:33:32 +0000 2017,True,Did you stop your voice service through customer care service number <PHONE> ??? 🙄🤔😬,"No, we haven't. However, If you are unable to reach us using it, please contact us here: <URL>"
285535,@AmazonHelp has the worst customer service ever... it used to be at least decent 🤦🏽‍♀️,Fri Oct 06 14:25:42 +0000 2017,,285533,"@184025 Why, what happened? ^AT",Fri Oct 06 14:27:39 +0000 2017,False,has the worst customer service ever... it used to be at least decent 🤦🏽‍♀️,"Why, what happened? ^AT"
1610368,@AmazonHelp order guaranteed last night between 6&amp;10. Still not here this morning at 10.30. Not exactly guaranteed is it?,Sun Nov 05 10:41:42 +0000 2017,,1610366,@494347 Sorry to hear about this. Is there any update in the tracking today?: https://t.co/aaDyEz1VgE We'd like to help ^PK,Sun Nov 05 11:06:28 +0000 2017,True,order guaranteed last night between 6&10. Still not here this morning at 10.30. Not exactly guaranteed is it?,Sorry to hear about this. Is there any update in the tracking today?: <URL> We'd like to help ^PK
2773022,@115850 I am unable to reach your customer service. Please advise,Tue Nov 21 14:04:24 +0000 2017,,2773020,@775057 You would be able to get in touch with us here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^MN,Tue Nov 21 14:21:31 +0000 2017,True,I am unable to reach your customer service. Please advise,You would be able to get in touch with us here: <URL> so that we can assist you accordingly. ^MN
2533546,"@132994 bought phone from @115850 1+3t
Over heating and battery life issues.
Phone replaced.
Replaced device same issue.
Please help",Mon Oct 30 12:20:24 +0000 2017,,2533545,@720952 here : https://t.co/vlvfJr4nN9 and they'll help you in this. ^AS,Mon Oct 30 12:44:43 +0000 2017,True,bought phone from 1+3t Over heating and battery life issues. Phone replaced. Replaced device same issue. Please help,here : <URL> and they'll help you in this. ^AS
649717,Thank you @115830 for guaranteeing delivery today then telling me at 20.50 you would now be delivering tomorrow . Now have to stay in hotel to finish job tomorrow . #shitservicewithprime .,Wed Nov 22 20:55:54 +0000 2017,,649715,"@274440 Terribly sorry for the delay, Alen, it's never our intent to let you down. Please keep us posted on its delivery. ^KL",Wed Nov 22 21:02:34 +0000 2017,False,Thank you for guaranteeing delivery today then telling me at 20.50 you would now be delivering tomorrow . Now have to stay in hotel to finish job tomorrow . #shitservicewithprime .,"Terribly sorry for the delay, Alen, it's never our intent to let you down. Please keep us posted on its delivery. ^KL"
448671,Hey @115821 I ordered a package and I didn't get it,Thu Nov 30 20:26:17 +0000 2017,,448670,@221304 I'm so sorry for the wait! What does the tracking say where the order is? You can find that information here: https://t.co/Y5jpI9gRhE ^MH,Thu Nov 30 20:32:04 +0000 2017,True,Hey I ordered a package and I didn't get it,I'm so sorry for the wait! What does the tracking say where the order is? You can find that information here: <URL> ^MH
268703,@AmazonHelp trying to add prime to our order and can't seem to add! Help!,Fri Oct 06 00:31:54 +0000 2017,,268701,@180063 Can you tell us more? Are you trying to apply for the Prime membership? Are you trying to get your items for Prime delivery? ^TG,Fri Oct 06 00:45:08 +0000 2017,False,trying to add prime to our order and can't seem to add! Help!,Can you tell us more? Are you trying to apply for the Prime membership? Are you trying to get your items for Prime delivery? ^TG
1310208,"Disgusted by the pathetic, rude, inefficient, unethical customer care. @115850. ""Most customer centric company"" apparently. Laughable. https://t.co/H3ZOQ1NvDi",Mon Oct 16 10:48:11 +0000 2017,,1310207,@414829 We're sorry for the inconvenience. Please share your details with us here: https://t.co/GIJyeYqKE0 and we'll help. ^ZH,Mon Oct 16 10:50:00 +0000 2017,True,"Disgusted by the pathetic, rude, inefficient, unethical customer care. . ""Most customer centric company"" apparently. Laughable. <URL>",We're sorry for the inconvenience. Please share your details with us here: <URL> and we'll help. ^ZH
1157238,@115850 @228164 @AmazonHelp can i transfer amazon pay money to bank account? Please help ASAP #amazon #amazonprime #help,Sun Oct 15 17:58:13 +0000 2017,,1157237,"@283699 I'm afraid, we don't have that feature available yet, Yogesh. For more info: https://t.co/EyopTxKEz7. ^HD",Sun Oct 15 18:23:00 +0000 2017,True,can i transfer amazon pay money to bank account? Please help ASAP #amazon #amazonprime #help,"I'm afraid, we don't have that feature available yet, Yogesh. For more info: <URL> ^HD"
2754633,Seriously @115830 !!! Was all of this packaging necessary ... I think not!! https://t.co/xL6Rkec2qe,Mon Nov 20 21:13:01 +0000 2017,,2754632,"@771024 Oh wow! That is a bit excessive. At your convenience, you can help us improve here: https://t.co/fxgZ6hTrFA We'd appreciate any feedback! ^SK",Mon Nov 20 21:15:35 +0000 2017,True,Seriously !!! Was all of this packaging necessary ... I think not!! <URL>,"Oh wow! That is a bit excessive. At your convenience, you can help us improve here: <URL> We'd appreciate any feedback! ^SK"
2254478,@115830 it has now been 2 weeks and 1 day since my account was put on hold. 4 phone calls and no response from you as to why or when I can access it again. I have Prime membership and an Audible account that I cannot use...Please help me out!,Fri Nov 10 22:48:32 +0000 2017,,2254477,"@656702 I'm terribly sorry for the wait, Becky. Have you received any email from our account specialist team requesting information regarding getting your account unlocked? ^NC",Fri Nov 10 22:57:27 +0000 2017,False,it has now been 2 weeks and 1 day since my account was put on hold. 4 phone calls and no response from you as to why or when I can access it again. I have Prime membership and an Audible account that I cannot use...Please help me out!,"I'm terribly sorry for the wait, Becky. Have you received any email from our account specialist team requesting information regarding getting your account unlocked? ^NC"
244675,"@115850 refund not initiated for 407-8896957-4238760. Got reply saying product is used.Please initiate refund,as product is not effective",Thu Sep 28 09:10:28 +0000 2017,,244674,@174119 We regret for the inconvenience caused. Please reach out to our support team here: https://t.co/vlvfJr4nN9. 1/3^SB,Thu Sep 28 09:45:00 +0000 2017,True,"refund not initiated for <PHONE>. Got reply saying product is used.Please initiate refund,as product is not effective",We regret for the inconvenience caused. Please reach out to our support team here: <URL> 1/3^SB
2281528,Mission Accomplished. #SuperShieldz &amp; @231586 car charger delivered at 3:45 pm est. Test fitted the tempered glass screen protector before actually installing. Then reset the hybrid case &amp; cover. Everything fits like a glove. @AmazonHelp,Sat Nov 11 21:04:39 +0000 2017,,2281527,@385916 Thanks for the update! We're glad to hear everything arrived and fits well! ^MB,Sat Nov 11 21:10:06 +0000 2017,False,Mission Accomplished. #SuperShieldz & car charger delivered at 3:45 pm est. Test fitted the tempered glass screen protector before actually installing. Then reset the hybrid case & cover. Everything fits like a glove.,Thanks for the update! We're glad to hear everything arrived and fits well! ^MB
2960422,"@115821 filed a police report for the fake laptop you sent me and forwarded the copy of the report per your instructions... Get an email back calling the report ""invalid"". Guess the Columbus OH Police Department is fake too... #Amazon #fail",Wed Nov 29 20:24:02 +0000 2017,,2960420,"@794703 For security purposes, we're unable to view accounts via Twitter but we'd like to help! Please contact us here: https://t.co/hApLpMlfHN via phone or chart for assistance. ^KH",Wed Nov 29 20:58:01 +0000 2017,True,"filed a police report for the fake laptop you sent me and forwarded the copy of the report per your instructions... Get an email back calling the report ""invalid"". Guess the Columbus OH Police Department is fake too... #Amazon #fail","For security purposes, we're unable to view accounts via Twitter but we'd like to help! Please contact us here: <URL> via phone or chart for assistance. ^KH"
2816360,@115850 @115833 what happened to my feedback or complaint. https://t.co/XtkVxMx5nb,Mon Nov 27 03:15:08 +0000 2017,,2816359,@145394 I get your concern regarding the feedback for Echo. We have forwarded your feedback and our team will work on this. Alexa has thousands of skills with more added regularly. Please stay tuned! ^BS,Mon Nov 27 03:29:00 +0000 2017,False,what happened to my feedback or complaint. <URL>,I get your concern regarding the feedback for Echo. We have forwarded your feedback and our team will work on this. Alexa has thousands of skills with more added regularly. Please stay tuned! ^BS
865730,@119625 will Supernatural Season 13 be available on prime?,Fri Oct 13 14:28:57 +0000 2017,,865728,@171263 We keep adding new content as we go along. Stay tuned for more! ^RS,Fri Oct 13 15:07:32 +0000 2017,False,will Supernatural Season 13 be available on prime?,We keep adding new content as we go along. Stay tuned for more! ^RS
1404034,"@AmazonHelp makes a mistake,asks how they can help and then cricket's to #amazon sucks",Sat Oct 28 18:04:35 +0000 2017,,1404031,@444928 I understand you've had a bad experience. Will you tell us more about what's happened? No account details please! ^CS,Sat Oct 28 18:08:02 +0000 2017,False,"makes a mistake,asks how they can help and then cricket's to #amazon sucks",I understand you've had a bad experience. Will you tell us more about what's happened? No account details please! ^CS
2977333,"@115830 @AmazonHelp 
Currently in my 5th conversation about a delivery that should have happened on Saturday - 4 DAYS AGO!!
#lyingdrivers",Tue Oct 31 20:01:14 +0000 2017,,2977332,@821119 I'm sorry for the poor experience! Can you tell us what information or options we've provided regarding your late parcel? ^EZ,Tue Oct 31 20:25:38 +0000 2017,False,Currently in my 5th conversation about a delivery that should have happened on Saturday - 4 DAYS AGO!! #lyingdrivers,I'm sorry for the poor experience! Can you tell us what information or options we've provided regarding your late parcel? ^EZ
756377,"@115850  the order for tripod stand was to be delivered on 13th bt today they called nd cancelled it
#AmazonGreatIndianFestival",Wed Oct 11 18:18:01 +0000 2017,,756376,@300780 Kindly take a look at your inbox here: https://t.co/deS2TU9Xfp and revert for further updates. 2/2^MS,Wed Oct 11 18:37:01 +0000 2017,True,the order for tripod stand was to be delivered on 13th bt today they called nd cancelled it #AmazonGreatIndianFestival,Kindly take a look at your inbox here: <URL> and revert for further updates. 2/2^MS
80792,@1016 @115850 when is audible launching in India?,Thu Nov 30 12:51:08 +0000 2017,,80791,@133923 We haven't made any announcement yet. Kindly stay tuned to our website for an update. ^GD,Thu Nov 30 13:06:00 +0000 2017,False,when is audible launching in India?,We haven't made any announcement yet. Kindly stay tuned to our website for an update. ^GD
20486,@AmazonHelp Why Amazon.in prime members are not allowed to access kindle prime reading section? @117634 @115850 @115821,Wed Nov 01 06:32:20 +0000 2017,,20484,@120475 Please connect with us here: https://t.co/vlvfJr4nN9 and we'll help you with this. ^HK,Wed Nov 01 07:00:36 +0000 2017,True,Why Amazon.in prime members are not allowed to access kindle prime reading section?,Please connect with us here: <URL> and we'll help you with this. ^HK
233769,When you buy stuff off @115830 and it turns up broken. Then it actually costs money to send it back. I am spending £20 to have nothing 😑,Thu Oct 05 12:10:44 +0000 2017,,233768,@171649 Sorry to hear this! Was it purchased from Amazon or from a marketplace seller? ^RL,Thu Oct 05 12:36:28 +0000 2017,False,When you buy stuff off and it turns up broken. Then it actually costs money to send it back. I am spending £20 to have nothing 😑,Sorry to hear this! Was it purchased from Amazon or from a marketplace seller? ^RL
441809,.@115850 why you do this? When you don’t want to let anyone win one year of free shopping! https://t.co/KMyOIaIWlF,Wed Oct 11 10:45:31 +0000 2017,,441808,@219775 We've checked and our app seems to be working fine. Please do keep us posted if the issue persists. ^GS,Wed Oct 11 10:56:31 +0000 2017,False,. why you do this? When you don’t want to let anyone win one year of free shopping! <URL>,We've checked and our app seems to be working fine. Please do keep us posted if the issue persists. ^GS
291388,"ElGato capture device is to arrive today, finally. It may not. Amazon and USPS tracking info are different. This thing has been a nightmare.",Fri Oct 06 15:26:19 +0000 2017,,291387,@185378 Please keep us updated! Packages can arrive anytime up to 8:00 PM on the delivery date. We're here to help if you need us! ^SD,Fri Oct 06 15:59:00 +0000 2017,False,"ElGato capture device is to arrive today, finally. It may not. Amazon and USPS tracking info are different. This thing has been a nightmare.",Please keep us updated! Packages can arrive anytime up to 8:00 PM on the delivery date. We're here to help if you need us! ^SD
183297,ARRIVING: An iPhone I never ordered! @115850 is it a #DiwaliGift for being a loyal customer? I am happy if it is... https://t.co/IWT4CXLYoa,Wed Oct 04 12:00:54 +0000 2017,,183296,@159104 I understand your concern. Please reach out to our support team here :  https://t.co/vlvfJr4nN9. We will help you. ^SB,Wed Oct 04 12:15:00 +0000 2017,True,ARRIVING: An iPhone I never ordered! is it a #DiwaliGift for being a loyal customer? I am happy if it is... <URL>,I understand your concern. Please reach out to our support team here : <URL> We will help you. ^SB
1272800,@115850 Sir .. I have ordered two products on 8th Oct but still it is not delivered. I am prime customer using Amazon pay balance. Help,Mon Oct 16 07:14:13 +0000 2017,,1272799,@417929 if the order has missed the mentioned time frame? 2/2 ^AH,Mon Oct 16 07:28:51 +0000 2017,False,Sir .. I have ordered two products on 8th Oct but still it is not delivered. I am prime customer using Amazon pay balance. Help,if the order has missed the mentioned time frame? 2/2 ^AH
2463890,"@117795 what is with all the packaging for a few small batteries? Come on Amazon, totally unnecessary https://t.co/XlgE9c6Btg",Wed Nov 15 09:09:14 +0000 2017,,2463889,"@601411 Hi Steve, you can reach out to us directly via the Prime Now app, with your photo and we can pass your feedback along.^KI",Wed Nov 15 09:32:24 +0000 2017,False,"what is with all the packaging for a few small batteries? Come on Amazon, totally unnecessary <URL>","Hi Steve, you can reach out to us directly via the Prime Now app, with your photo and we can pass your feedback along.^KI"
2636906,@116618 app is really terrible in coming back from background,Fri Nov 17 20:07:20 +0000 2017,,2636904,"@132143 Hi there! Without providing any specific account information, can you please tell us more about the problem you're having? ^SM",Fri Nov 17 20:29:00 +0000 2017,False,app is really terrible in coming back from background,"Hi there! Without providing any specific account information, can you please tell us more about the problem you're having? ^SM"
939352,"@115821 why is it when I request an album on my echo it won’t recognize it,but I can request the latest album by an artist &amp; it finds it?",Sat Oct 21 18:43:00 +0000 2017,,939351,@342673 Have you gone into the settings on the Alexa App and checked the history to see what was heard?  ^GL,Sat Oct 21 18:58:25 +0000 2017,False,"why is it when I request an album on my echo it won’t recognize it,but I can request the latest album by an artist & it finds it?",Have you gone into the settings on the Alexa App and checked the history to see what was heard? ^GL
758914,@115821 sooo why did i pay for 2-Day shipping if it’s been 3 days and my packages are not here?? i should get a refund for that money?!?!,Wed Oct 11 19:30:32 +0000 2017,,758915,@301349 I'm sorry for the wait. What does the delivery date show here: https://t.co/Y5jpI9gRhE? Has the delivery date passed? ^CO,Wed Oct 11 19:33:00 +0000 2017,True,sooo why did i pay for 2-Day shipping if it’s been 3 days and my packages are not here?? i should get a refund for that money?!?!,I'm sorry for the wait. What does the delivery date show here: <URL> Has the delivery date passed? ^CO
2971982,The tracking information still hasn’t updated for my Amazon order. The person assured me that it would be here tomorrow. But it hasn’t updated why? 🤦🏾‍♀️🤦🏾‍♀️🤦🏾‍♀️ if I don’t get my order....,Thu Nov 30 01:04:00 +0000 2017,,2971980,"@167460 We understand your concern! It's not uncommon for an order to ship the same day it's delivered. If you don't receive your order tomorrow by 8:00PM, please contact us by phone or chat here: https://t.co/EKXRLsnxJu ^AC",Thu Nov 30 01:07:01 +0000 2017,True,The tracking information still hasn’t updated for my Amazon order. The person assured me that it would be here tomorrow. But it hasn’t updated why? 🤦🏾‍♀️🤦🏾‍♀️🤦🏾‍♀️ if I don’t get my order....,"We understand your concern! It's not uncommon for an order to ship the same day it's delivered. If you don't receive your order tomorrow by 8:00PM, please contact us by phone or chat here: <URL> ^AC"
919457,False Information on @115850 website lead a blast in my kitchen and amazon doesn't want to take responsibility. @115851 @120320 @146956 https://t.co/tgEgimXGAK,Thu Oct 19 10:39:52 +0000 2017,,919456,@338252 Apologies for the ordeal Chitransh. Please share your details here: https://t.co/GIJyeYqKE0 and I'll get back to you. ^HN,Thu Oct 19 11:08:34 +0000 2017,True,False Information on website lead a blast in my kitchen and amazon doesn't want to take responsibility. <URL>,Apologies for the ordeal Chitransh. Please share your details here: <URL> and I'll get back to you. ^HN
